DataType,IterationNumber,numPoints,runs,trueBeta,MCLTSBetaAvg,MCLTSBetaAvgError,MCLTSBetaStd,NoisyStatsBetaAvg,NoisyStatsBetaAvgError,NoisyStatsStd,
Gaussian,2,25,10,0.6704490889000845,0.8443541514480597,0.17390506254797522,0.05618262192223507,-3.946595947641805,4.61704503654189,10.03391368927771,
Bimodal,2,25,10,0.9108766895527405,1.5728089820319868,0.6619322924792463,0.3010395689842199,-0.004443404619247015,0.9153200941719875,1.3330734515274663,
Outlier,2,25,10,35.21787748459451,265.2227748956301,230.00489741103559,174.36178150042298,-1.4387772233974983,36.65665470799201,2.5920177977651404,
Gaussian,3,25,10,0.7541862382159951,0.941914541941164,0.1877283037251689,0.057397941549565255,1.4529949416275962,0.6988087034116012,5.986162691747746,
Bimodal,3,25,10,0.6868210644734684,4.3028937914654,3.6160727269919315,1.3141917249972763,0.48547113748554294,0.20134992698792542,1.4642219296577432,
Outlier,3,25,10,45.63115536941941,508.82959881532736,463.19844344590797,164.88554316827393,-0.7656034315132473,46.39675880093266,2.0045609402190236,
Gaussian,4,25,10,0.7993833378637426,0.7176781833584097,0.08170515450533289,0.04438671617204719,6.096654323832573,5.29727098596883,13.34000541783126,
Bimodal,4,25,10,0.8165557791472036,0.8609893547275244,0.044433575580320794,0.058017328652969685,1.646652259250655,0.8300964801034514,2.6478208735914537,
Outlier,4,25,10,49.49534838613355,1134.129741346514,1084.6343929603804,429.2845677316128,1.417524508870268,48.077823877263285,4.340540357827914,
Gaussian,5,25,10,0.7145691525678897,1.260197343933564,0.5456281913656744,0.36461930946060145,0.7535281590429499,0.03895900647506023,4.801969319817214,
Bimodal,5,25,10,-0.03055408565767749,-0.5664204357393902,0.5358663500817127,0.1258068083882535,-6.4638359652717226,6.433281879614045,21.58817550454005,
Outlier,5,25,10,32.93457783496069,257.66096323278475,224.72638539782406,97.78095846548244,-0.16825068176196625,33.10282851672266,3.022139219608215,
Gaussian,6,25,10,0.5325699325495935,0.1929406509344707,0.33962928161512285,0.06508583080729473,-1.2170187771919603,1.7495887097415537,3.8544499061900797,
Bimodal,6,25,10,0.1325705983493432,-0.14930286051390337,0.28187345886324655,0.06613353549370964,-1.530358147330975,1.6629287456803183,2.992402863804482,
Outlier,6,25,10,55.95787311157117,427.3104624835705,371.35258937199933,109.34099111984354,0.14188395311849217,55.81598915845267,0.5065906562197569,
Gaussian,7,25,10,0.7067131757540401,1.0079554446429397,0.3012422688888996,0.16295779024481621,0.2787388325317558,0.42797434322228434,1.4166283178171222,
Bimodal,7,25,10,0.2244544729793252,-0.37394805142714266,0.5984025244064679,0.3383940431012228,0.7817320651357799,0.5572775921564547,1.7461763400863046,
Outlier,7,25,10,46.3045804233159,299.79281391960524,253.48823349628935,175.04742426204774,-0.7021821671641777,47.00676259048007,3.4064516252672727,
Gaussian,8,25,10,0.7471823911691619,1.119325060242287,0.3721426690731252,0.1875157918634415,0.33426989701017507,0.4129124941589868,0.7904622241532792,
Bimodal,8,25,10,0.10357287368336304,-0.37606594438720814,0.4796388180705712,0.0653698638671509,-0.06766270354012878,0.1712355772234918,2.475996900817737,
Outlier,8,25,10,46.58074246042492,6509.552886039778,6462.9721435793535,2025.1164176779807,-0.2449055191576714,46.82564797958259,1.7362855085226812,
Gaussian,9,25,10,0.7387717143165469,0.77579393345027,0.037022219133723167,0.04875898690693925,0.04581339673241899,0.6929583175841278,0.9837711771036517,
Bimodal,9,25,10,0.7625321659106159,1.202140900354279,0.439608734443663,0.4690437977855189,2.137038967694088,1.374506801783472,3.0649360352336896,
Outlier,9,25,10,37.84554957188701,444.286392519528,406.440842947641,253.28539805640224,1.2623056166275515,36.58324395525946,2.6555133280348207,
Gaussian,0,50,10,0.7511152944300806,1.8807995898807093,1.1296842954506285,0.4863503084727505,1.0000391477605473,0.24892385333046663,2.5723936890197585,
Bimodal,0,50,10,0.04066721025620593,-0.29440297911010704,0.33507018936631294,0.03257194406204157,1.1823538858271956,1.1416866755709896,2.6545962183097873,
Outlier,0,50,10,28.50212279790043,67.88545291254854,39.38333011464812,16.889403578356582,-0.41451958361875957,28.91664238151919,1.2801479715346604,
Gaussian,1,50,10,0.6742726334523796,0.6906124509189822,0.016339817466602513,0.024106708136048174,2.088627575353253,1.4143549419008732,2.8537723783031703,
Bimodal,1,50,10,0.29232150295629916,5.793648243721919,5.50132674076562,2.477095010653225,-1.718153459866297,2.010474962822596,4.422186176351628,
Outlier,1,50,10,26.197982437736023,23.032508984339138,3.165473453396885,2.982839590485887,-0.05974684053334674,26.25772927826937,0.10391754443603891,
Gaussian,2,50,10,0.7822584626211699,0.7991206593905498,0.016862196769379834,0.026184916793335466,0.36703662124594993,0.41522184137522,0.6138449325423841,
Bimodal,2,50,10,-0.09977728730714643,-0.4898935530217403,0.3901162657145939,0.21868008168642827,0.29529368730082145,0.39507097460796786,0.7714723697795614,
Outlier,2,50,10,32.40883363633631,39.040171125745026,6.631337489408715,2.780538164859714,2.643766160379335,29.765067475956975,4.784193646539099,
Gaussian,3,50,10,0.8678803501825313,0.9344221702035365,0.06654182002100517,0.019948164031629738,-0.155324577639465,1.0232049278219963,0.47687739768218346,
Bimodal,3,50,10,0.5936224497355846,1.7100421791810618,1.1164197294454772,0.836815582125398,1.544840883305303,0.9512184335697182,3.5094888543161327,
Outlier,3,50,10,32.75750494722836,93.8836672512309,61.12616230400254,25.345806106682765,0.7108650746647193,32.046639872563645,1.6267235326242753,
Gaussian,4,50,10,0.7686941949334796,0.7670799220297267,0.0016142729037528225,0.012716712337418282,0.9919856136357066,0.22329141870222702,0.9686296809281096,
Bimodal,4,50,10,0.5204295885783543,0.7036060403931466,0.18317645181479225,0.02614812009707605,0.26032792630074636,0.26010166227760795,1.709181010248488,
Outlier,4,50,10,34.37603197445091,55.23299798119966,20.85696600674875,11.011162444461311,0.06693881644610974,34.3090931580048,2.031747189439915,
Gaussian,5,50,10,0.7159287730250434,0.6250078738927592,0.09092089913228418,0.033539475622349546,0.6200067269473284,0.09592204607771504,1.7349360713765998,
Bimodal,5,50,10,0.44601307211263624,0.5644820733669624,0.11846900125432619,0.018658545113878145,5.964156088864639,5.518143016752003,16.797169615971082,
Outlier,5,50,10,32.36244206028846,48.94945148724328,16.587009426954822,10.878045609822722,0.7015296066090932,31.660912453679366,0.973768395781437,
Gaussian,6,50,10,0.6016895349205577,0.41785278345406984,0.1838367514664878,0.10986412429383205,0.5335836169760195,0.06810591794453813,2.777509725487575,
Bimodal,6,50,10,0.5282885324874177,1.6961357830056183,1.1678472505182005,0.7471681581730886,-1.217407003455183,1.7456955359426005,3.2091886601097737,
Outlier,6,50,10,35.446936708026314,22.4708967649138,12.976039943112514,5.681402956072742,0.2933336558152117,35.1536030522111,1.6500216406859842,
Gaussian,7,50,10,0.9784104297409469,0.9715910837120958,0.006819346028851148,0.0104115604094202,0.16584649915371522,0.8125639305872318,2.1386324408817132,
Bimodal,7,50,10,0.8641647474683698,1.5914241316902116,0.7272593842218418,0.3426727299393515,1.1867873766408432,0.3226226291724734,2.048055999445201,
Outlier,7,50,10,26.032640051333548,32.30737150985845,6.274731458524901,5.03334483857819,-0.13565368948592976,26.16829374081948,0.8001497215110662,
Gaussian,8,50,10,0.6119832966274541,0.6386833835311525,0.026700086903698406,0.033138857564255525,0.8549818602079979,0.24299856358054384,2.406320294367632,
Bimodal,8,50,10,0.3367656134241389,1.9232017756348019,1.586436162210663,0.6740035635605494,-2.8385774752105393,3.175343088634678,9.819718391210374,
Outlier,8,50,10,37.747660034058235,37.628478847737235,0.11918118632100061,3.3681837215599875,1.194375558482872,36.55328447557536,2.0168705022926976,
Gaussian,9,50,10,0.5009923926303913,0.4286356975147682,0.0723566951156231,0.03342909291500909,-0.4645300375398418,0.9655224301702331,1.4469207331616127,
Bimodal,9,50,10,0.4410548958816682,4.0313395046673985,3.5902846087857303,2.284731916871334,1.0316068027820828,0.5905519069004146,4.330848676698162,
Outlier,9,50,10,34.93461505966163,54.56059381455892,19.62597875489729,14.877009155876692,0.8798526271586216,34.05476243250301,2.719534161979575,
Gaussian,0,75,10,0.6927158997442713,0.7986025937007961,0.10588669395652484,0.09631381681915835,-0.18854882128040318,0.8812647210246745,2.248606045593462,
Bimodal,0,75,10,0.46196739428742045,-0.1397979496070918,0.6017653438945123,0.3075968985301029,7.641567594961475,7.179600200674055,19.807893078527325,
Outlier,0,75,10,31.01573732897202,34.01097352572306,2.9952361967510406,2.085342384600333,-0.15163546140723505,31.167372790379254,1.42771831331,
Gaussian,1,75,10,0.7968681308428642,0.6781882211058019,0.11867990973706233,0.06940549958711849,2.9182172812524194,2.1213491504095554,4.1244875223555875,
Bimodal,1,75,10,0.3508317144768494,-0.8809521966252201,1.2317839111020694,0.4826859783533111,0.3425126712442334,0.008319043232616008,1.9740451159341328,
Outlier,1,75,10,33.93420191360853,66.64470626569589,32.710504352087355,17.268606485718912,1.688318485547087,32.24588342806145,7.763866615367148,
Gaussian,2,75,10,0.6481566228280862,0.6593059529370912,0.011149330109004985,0.01789394116031026,1.1066120195261315,0.45845539669804536,1.1832160393138358,
Bimodal,2,75,10,0.41300221124895686,0.8800693726468986,0.4670671613979417,0.19174242039138953,-0.2008690905761636,0.6138713018251205,0.7599771938833848,
Outlier,2,75,10,31.83949257742355,40.40965075002235,8.570158172598802,6.128960295041164,-0.4943722810490362,32.33386485847259,1.9441761021074162,
Gaussian,3,75,10,0.5843116821947102,0.6435558391104046,0.0592441569156944,0.03997401343789723,0.6120767121180167,0.02776502992330654,1.0744517136319736,
Bimodal,3,75,10,0.4505375395138037,1.1885696550549305,0.7380321155411268,0.27973386861691846,1.5550626391502502,1.1045250996364464,1.6247747384924027,
Outlier,3,75,10,30.8370785514711,49.90543575432556,19.068357202854457,10.312868071655567,0.6782153406928891,30.15886321077821,4.265438351570678,
Gaussian,4,75,10,0.6111134746542431,0.42452557656349493,0.18658789809074822,0.025098579680378718,-1.201310232043213,1.812423706697456,3.3553833327919858,
Bimodal,4,75,10,0.41471960369328975,1.0914597683825131,0.6767401646892234,0.29698972133786816,-0.7608618245627714,1.175581428256061,2.632026717730464,
Outlier,4,75,10,26.920443619214396,28.58667920297732,1.6662355837629228,2.4373255881780485,1.7177309803582244,25.20271263885617,3.264951166624814,
Gaussian,5,75,10,0.6785404678818571,0.6570195011558403,0.021520966726016777,0.019794377721503865,0.350121146575714,0.32841932130614304,3.1204874676736347,
Bimodal,5,75,10,0.6353068507817515,1.7679472125637141,1.1326403617819625,0.4915965930426488,16.533169106775947,15.897862255994196,50.59658731635747,
Outlier,5,75,10,28.564516808468024,37.76857056721378,9.204053758745754,7.231204645056128,-0.4707461206735992,29.035262929141624,0.9531826548992743,
Gaussian,6,75,10,0.62902960880335,0.5931992917046742,0.03583031709867579,0.0364184212961954,-0.5058384903198105,1.1348680991231606,1.7260705461638273,
Bimodal,6,75,10,0.7586082105215205,1.5891039971374834,0.8304957866159629,0.4036685797774624,3.2848637529924836,2.526255542470963,6.439071123783742,
Outlier,6,75,10,26.754432197756845,20.675919333908347,6.078512863848498,2.2300874630514684,-0.288790819798013,27.04322301755486,1.2982829264587643,
Gaussian,7,75,10,0.7888438043581113,0.7622193517156092,0.026624452642502128,0.019840739426789246,1.929559223026685,1.1407154186685737,2.655323820615562,
Bimodal,7,75,10,0.4266662832859394,0.19381303604628608,0.23285324723965334,0.07622708475438696,0.14967787377596373,0.2769884095099757,0.20724431081051461,
Outlier,7,75,10,32.36843842844914,26.599276395348728,5.769162033100411,4.069675826749248,-0.2375134711040509,32.60595189955319,2.072775379990221,
Gaussian,8,75,10,0.7069921287782308,0.7441157593018088,0.03712363052357803,0.02293979824535315,0.482163431742503,0.22482869703572783,1.771252391220068,
Bimodal,8,75,10,0.6597898157960128,2.7487630763379,2.088973260541887,1.368161386605186,-1.4009857770525898,2.0607755928486027,4.255610555873561,
Outlier,8,75,10,40.54618049378942,42.44611447516864,1.8999339813792204,2.8414948467057286,0.5523651043385929,39.99381538945083,1.9491449581690137,
Gaussian,9,75,10,0.6171042560667396,0.6213863685884566,0.004282112521717063,0.018865876610038718,0.17358805548453954,0.44351620058220004,0.1932570125517023,
Bimodal,9,75,10,0.31746781697541465,0.12447008365652416,0.19299773331889047,0.02722762875102985,1.0328262300222248,0.7153584130468102,1.995827595885239,
Outlier,9,75,10,33.27276871694661,48.87314250036082,15.600373783414213,6.600791195658748,0.7276350201846771,32.54513369676193,4.2001515131267215,
Gaussian,0,100,10,0.6277745823053418,0.6165372609645393,0.011237321340802464,0.015888040284727265,0.4486441555559611,0.17913042674938068,0.26151038565987367,
Bimodal,0,100,10,0.4585998688320471,0.24953834387658286,0.20906152495546426,0.027303550277060933,2.3506384301042376,1.8920385612721904,7.518664750743904,
Outlier,0,100,10,34.61125335456042,38.528038564163026,3.916785209602608,3.3313846399050644,1.9405845117391682,32.67066884282125,5.505132769554734,
Gaussian,1,100,10,0.7911165186791675,0.8361141727541538,0.04499765407498624,0.021453420058999105,0.4138549140724754,0.37726160460669217,2.5801695640642306,
Bimodal,1,100,10,0.5947590137775951,0.8830111632332391,0.28825214945564404,0.08188295766793018,1.7777246855109663,1.1829656717333712,4.239077739694813,
Outlier,1,100,10,31.558424172872527,32.241546815288956,0.6831226424164285,1.9450956522050653,-1.0052720779237279,32.563696250796255,2.8225821876983126,
Gaussian,2,100,10,0.8532841781155955,0.8674790917635911,0.014194913647995522,0.016477756354246736,1.85151376196128,0.9982295838456845,3.339396669253141,
Bimodal,2,100,10,0.3012713614382518,0.13186585450311544,0.16940550693513634,0.0192609676042577,0.1491897672254182,0.15208159421283357,1.4368998423158388,
Outlier,2,100,10,28.040776750821106,26.90853708429657,1.1322396665245371,0.9956538315692018,-1.8945616951982054,29.935338446019312,6.28236057984017,
Gaussian,3,100,10,0.6551111503607967,0.6738427371573456,0.01873158679654885,0.016933014685756666,2.0148955414863696,1.359784391125573,2.6058003808378305,
Bimodal,3,100,10,0.1822537507557522,-0.17198381600225415,0.35423756675800633,0.1478021720649415,2.6524036419854604,2.4701498912297084,11.930110385876482,
Outlier,3,100,10,33.203918690473856,34.1104222981251,0.9065036076512456,0.7278620821035168,-0.130431458121459,33.33435014859531,0.9032423240181876,
Gaussian,4,100,10,0.5249125648017842,0.4245925734925547,0.10031999130922947,0.010336187524657425,4.982786554444919,4.457873989643135,15.168204568184072,
Bimodal,4,100,10,0.1815519796870347,-0.09301299547139964,0.27456497515843437,0.018959443137165428,-0.060821637995447,0.24237361768248172,0.7164147642076159,
Outlier,4,100,10,23.013309870526406,26.166356901923415,3.1530470313970085,2.1126437472092046,1.0209834904664163,21.99232638005999,6.059598912238433,
Gaussian,5,100,10,0.5885153135158477,0.6036858673294347,0.015170553813587007,0.026141795767739544,0.962421941230619,0.37390662771477123,2.4744011694975283,
Bimodal,5,100,10,0.5089304102210711,0.16384219962412452,0.3450882105969466,0.07151256554988332,-0.46446401693363326,0.9733944271547044,1.48339297924905,
Outlier,5,100,10,32.03668853900171,39.38223600529217,7.345547466290462,3.337746399547952,0.7415176025134957,31.295170936488212,1.1753582417058082,
Gaussian,6,100,10,0.7064161263286298,1.109497456615595,0.40308133028696524,0.18600282799192205,-0.32177289471508363,1.0281890210437135,1.781449340317222,
Bimodal,6,100,10,0.4384747150697302,0.19441123668481078,0.2440634783849194,0.008091641733156667,-0.504903673560406,0.9433783886301361,1.8101045941509561,
Outlier,6,100,10,26.50003255977676,26.578789389155958,0.07875682937919848,0.5555487484476394,1.5736458304858318,24.92638672929093,2.9913679042380017,
Gaussian,7,100,10,0.8309264671028724,0.8667531403742098,0.03582667327133737,0.024739758148553528,-0.8424035387613303,1.6733300058642029,2.891639558500598,
Bimodal,7,100,10,0.39735712368285864,0.4303860884055079,0.03302896472264927,0.02419818722632218,0.3398230498364964,0.05753407384636222,0.7613092189883809,
Outlier,7,100,10,28.66318695071007,30.174129891582815,1.510942940872745,1.1524274817775966,0.04782395725958399,28.615362993450486,0.34998371538081,
